lead_id,source_code,category code
lead_1119,source1,source1_6
lead_1120,source1,source1_7
lead_1121,source1,source1_6
lead_1122,source5,
lead_1123,source1,source1_22
lead_1124,source1,source1_7
lead_1125,source2,source2_3
lead_1126,source2,source2_4
lead_1127,source3,source3_6
lead_1128,source1,source1_3
lead_1129,source1,source1_29
lead_1130,source1,source1_4
lead_1131,source1,source1_7
lead_1132,source1,source1_7
lead_1133,source1,source1_3
lead_1134,source1,source1_7
lead_1135,source1,source1_7
lead_1136,source5,
lead_1137,source1,source1_3
lead_1138,source1,source1_6
lead_1139,source2,source2_1
lead_1140,source1,source1_10
lead_1141,source1,source1_4
lead_1142,source1,source1_3
lead_1143,source1,source1_4
lead_1144,source1,source1_2
lead_1145,source1,source1_7
lead_1146,source1,source1_7
lead_1147,source1,source1_6
lead_1148,source5,
lead_1149,source1,source1_3
lead_1150,source4,source4_2
lead_1151,source2,source2_4
lead_1152,source5,
lead_1153,source1,source1_2
lead_1154,source1,source1_7
lead_1155,source1,source1_7
lead_1156,source1,source1_6
lead_1157,source1,source1_4
lead_1158,source 5,
lead_1159,source1,source1_6
lead_1160,source1,source1_7
lead_1161,source1,source1_3
lead_1162,source2,source2_4
lead_1163,source1,source1_6
lead_1164,source1,source1_7
lead_1165,source1,source1_9
lead_1166,source1,source1_15
lead_1167,source1,source1_6
lead_1168,source1,source1_4
lead_1169,source1,source1_3
lead_1170,source1,source1_6
lead_1171,source2,source2_4
lead_1172,source4,source4_3
lead_1173,source5,
lead_1174,source1,source1_6
lead_1175,source3,source3_5
lead_1176,source1,source1_2
lead_1177,source1,source1_7
lead_1178,source2,source2_4
lead_1179,source1,source1_6
lead_1180,source5,
lead_1181,source1,source1_7
lead_1182,source1,source1_6
lead_1183,source1,source1_7
lead_1184,source1,source1_7
lead_1185,source2,source2_4
lead_1186,source1,source1_6
lead_1187,source1,source1_6
lead_1188,source1,source1_7
lead_1189,source1,source1_6
lead_1190,source1,source1_7
lead_1191,source1,source1_2
lead_1192,source1,source1_4
lead_1193,source1,source1_7
lead_1194,source5,
lead_1195,source1,source1_7
lead_1196,source1,source1_3
lead_1197,source1,source1_6
lead_1198,source1,source1_2
lead_1199,source1,source1_7
lead_1200,source1,source1_7
lead_1201,source1,source1_6
lead_1202,source1,source1_1
lead_1203,source1,source1_3
lead_1204,source1,source1_7
lead_1205,source1,source1_7
lead_1206,source1,source1_7
lead_1207,source2,source2_4
lead_1208,source1,source1_6
lead_1209,source1,source1_9
lead_1210,source2,source2_4
lead_1211,source1,source1_7
lead_1212,source1,source1_6
lead_1213,source1,source1_6
lead_1214,source1,source1_7
lead_1215,source1,source1_7
lead_1216,source1,source1_7
lead_1217,source1,source1_7
lead_1218,source2,source2_4
lead_1219,source1,source1_6
lead_1220,source1,source1_6
lead_1221,source1,source1_6
lead_1222,source1,source1_2
lead_1223,source1,source1_10
lead_1224,source1,source1_3
lead_1225,source1,source1_22
lead_1226,source1,source1_22
lead_1227,source1,source1_6
lead_1228,source1,source1_7
lead_1229,source1,source1_6
lead_1230,source1,source1_4
lead_1231,source1,source1_29
lead_1232,source5 ,
lead_1233,source4,source4_1
lead_1234,source1,source1_26
lead_1235,source2,source2_4
lead_1236,source1,source1_7
lead_1237,source5,
lead_1238,source1,source1_8
lead_1239,source1,source1_7
lead_1240,source2,source2_4
lead_1241,source1,source1_2
lead_1242,source1,source1_2
lead_1243,source3,source3_6
lead_1244,source5,
lead_1245,source1,source1_2
lead_1246,source5,
lead_1247,source1,source1_6
lead_1248,source1,source1_3
lead_1249,source1,source1_4
lead_1250,source2,source2_4
lead_1251,source1,source1_10
lead_1252,source5,
lead_1253,source2,source2_4
lead_1254,source1,source1_6
lead_1255,source1,source1_4
lead_1256,source1,source1_7
lead_1257,source1,source1_7
lead_1258,source1,source1_2
lead_1259,source1,source1_7
lead_1260,source1,source1_3
lead_1261,source1,source1_10
lead_1262,source 5,
lead_1263,source1,source1_3
lead_1264,source1,source1_4
lead_1265,source1,source1_7
lead_1266,source1,source1_32
lead_1267,source5,
lead_1268,source2,source2_4
lead_1269,source1,source1_7
lead_1270,source2,source2_4
lead_1271,source1,source1_4
lead_1272,source5,
lead_1273,source1,source1_7
lead_1274,source1,source1_4
lead_1275,source1,source1_6
lead_1276,source1,source1_3
lead_1277,source1,source1_3
lead_1278,source2,source2_4
lead_1279,source2,source2_4
lead_1280,source1,source1_7
lead_1281,source1,source1_4
lead_1282,source1,source1_7
lead_1283,source1,source1_4
lead_1284,source1,source1_4
lead_1285,source1,source1_7
lead_1286,source1,source1_7
lead_1287,source1,source1_3
lead_1288,source1,source1_6
lead_1289,source1,source1_6
lead_1290,source1,source1_4
lead_1291,source2,source2_4
lead_1292,source1,source1_7
lead_1293,source4,source4_2
lead_1294,source2,source2_4
lead_1295,source1,source1_7
lead_1296,source1,source1_3
lead_1297,source1,source1_3
lead_1298,source1,source1_6
lead_1299,source1,source1_7
lead_1300,source5,
lead_1301,source5,
lead_1302,source2,source2_4
lead_1303,source5,
lead_1304,source1,source1_6
lead_1305,source1,source1_7
lead_1306,source2,source2_4
lead_1307,source1,source1_7
lead_1308,source1,source1_6
lead_1309,source2,source2_4
lead_1310,source1,source1_2
lead_1311,source1,source1_2
lead_1312,source1,source1_6
lead_1313,source1,source1_7
lead_1314,source1,source1_6
lead_1315,source2,source2_3
lead_1316,source1,source1_4
lead_1317,source1,source1_4
lead_1318,source1,source1_7
lead_1319,source1,source1_10
lead_1320,source1,source1_4
lead_1321,source1,source1_4
lead_1322,source1,source1_7
lead_1323,source1,source1_7
lead_1324,source1,source1_6
lead_1325,source3,source3_6
lead_1326,source1,source1_6
lead_1327,source1,source1_2
lead_1328,source1,source1_6
lead_1329,source5 ,
lead_1330,source2,source2_4
lead_1331,source1,source1_1
lead_1332,source1,source1_7
lead_1333,source5,
lead_1334,source1,source1_7
lead_1335,source1,source1_2
lead_1336,source1,source1_3
lead_1337,source5,
lead_1338,source1,source1_7
lead_1339,source5,
lead_1340,source1,source1_7
lead_1341,source1,source1_33
lead_1342,source1,source1_7
lead_1343,source1,source1_7
lead_1344,source1,source1_2
lead_1345,source1,source1_2
lead_1346,source1,source1_7
lead_1347,source1,source1_6
lead_1348,source1,source1_7
lead_1349,source1,source1_7
lead_1350,source1,source1_2
lead_1351,source1,source1_4
lead_1352,source1,source1_3
lead_1353,source1,source1_7
lead_1354,source1,source1_7
lead_1355,source 5,
lead_1356,source1,source1_2
lead_1357,source2,source2_4
lead_1358,source1,source1_7
lead_1359,source1,source1_6
lead_1360,source1,source1_4
lead_1361,source1,source1_2
lead_1362,source1,source1_6
lead_1363,source1,source1_6
lead_1364,source1,source1_10
lead_1365,source1,source1_7
lead_1366,source1,source1_2
lead_1367,source1,source1_6
lead_1368,source1,source1_7
lead_1369,source1,source1_7
lead_1370,source1,source1_7
lead_1371,source1,source1_4
lead_1372,source5,
lead_1373,source3,source3_3
lead_1374,source1,source1_3
lead_1375,source1,source1_7
lead_1376,source1,source1_4
lead_1377,source1,source1_7
lead_1378,source1,source1_7
lead_1379,source1,source1_3
lead_1380,source5,
lead_1381,source1,source1_3
lead_1382,source1,source1_7
lead_1383,source1,source1_10
lead_1384,source1,source1_1
lead_1385,source2,source2_4
lead_1386,source1,source1_7
lead_1387,source1,source1_7
lead_1388,source1,source1_2
lead_1389,source1,source1_2
lead_1390,source1,source1_7
lead_1391,source1,source1_7
lead_1392,source1,source1_7
lead_1393,source1,source1_6
lead_1394,source1,source1_3
lead_1395,source1,source1_4
lead_1396,source1,source1_4
lead_1397,source2,source2_4
lead_1398,source2,source2_4
lead_1399,source1,source1_7
lead_1400,source1,source1_7
lead_1401,source5,
lead_1402,source1,source1_6
lead_1403,source1,source1_4
lead_1404,source1,source1_7
lead_1405,source1,source1_7
lead_1406,source1,source1_7
lead_1407,source1,source1_31
lead_1408,source1,source1_4
lead_1409,source1,source1_4
lead_1410,source5,
lead_1411,source1,source1_3
lead_1412,source1,source1_2
lead_1413,source1,source1_3
lead_1414,source1,source1_34
lead_1415,source1,source1_3
lead_1416,source5,
lead_1417,source1,source1_6
lead_1418,source1,source1_4
lead_1419,source1,source1_1
lead_1420,source1,source1_6
lead_1421,source1,source1_1
lead_1422,source1,source1_22
lead_1423,source2,source2_4
lead_1424,source2,source2_4
lead_1425,source1,source1_6
lead_1426,source1,source1_2
lead_1427,source1,source1_30
lead_1428,source1,source1_7
lead_1429,source2,source2_4
lead_1430,source1,source1_7
lead_1431,source5,
lead_1432,source1,source1_6
lead_1433,source1,source1_2
lead_1434,source1,source1_3
lead_1435,source1,source1_7
lead_1436,source1,source1_7
lead_1437,source1,source1_7
lead_1438,source1,source1_6
lead_1439,source1,source1_4
lead_1440,source1,source1_6
lead_1441,source2,source2_4
lead_1442,source1,source1_7
lead_1443,source3,source3_6
lead_1444,source1,source1_7
lead_1445,source1,source1_7
lead_1446,source1,source1_10
lead_1447,source1,source1_6
lead_1448,source1,source1_6
lead_1449,source1,source1_35
lead_1450,source1,source1_6
lead_1451,source1,source1_7
lead_1452,source1,source1_7
lead_1453,source1,source1_3
lead_1454,source1,source1_3
lead_1455,source1,source1_6
lead_1456,source5 ,
lead_1457,source1,source1_6
lead_1458,source1,source1_3
lead_1459,source2,source2_4
lead_1460,source 5,
lead_1461,source1,source1_3
lead_1462,source1,source1_3
lead_1463,source1,source1_7
lead_1464,source1,source1_7
lead_1465,source1,source1_3
lead_1466,source1,source1_7
lead_1467,source1,source1_4
lead_1468,source2,source2_2
lead_1469,source1,source1_3
lead_1470,source2,source2_4
lead_1471,source2,source2_2
lead_1472,source1,source1_6
lead_1473,source1,source1_7
lead_1474,source1,source1_2
lead_1475,source2,source2_4
lead_1476,source1,source1_7
lead_1477,source1,source1_4
lead_1478,source5,
lead_1479,source1,source1_6
lead_1480,source1,source1_7
lead_1481,source1,source1_4
lead_1482,source1,source1_15
lead_1483,source1,source1_7
lead_1484,source1,source1_4
lead_1485,source1,source1_1
lead_1486,source2,source2_4
lead_1487,source2,source2_4
lead_1488,source1,source1_6
lead_1489,source1,source1_3
lead_1490,source1,source1_3
lead_1491,source1,source1_4
lead_1492,source1,source1_4
lead_1493,source2,source2_4
lead_1494,source2,source2_4
lead_1495,source1,source1_13
lead_1496,source2,source2_4
lead_1497,source1,source1_7
lead_1498,source2,source2_4
lead_1499,source1,source1_6
lead_1500,source1,source1_4
lead_1501,source5,
lead_1502,source5,
lead_1503,source2,source2_4
lead_1504,source1,source1_7
lead_1505,source2,source2_4
lead_1506,source1,source1_6
lead_1507,source5,
lead_1508,source1,source1_7
lead_1509,source1,source1_2
lead_1510,source1,source1_3
lead_1511,source4,source4_1
lead_1512,source1,source1_7
lead_1513,source1,source1_9
lead_1514,source1,source1_3
lead_1515,source1,source1_4
lead_1516,source1,source1_6
lead_1517,source5,
lead_1518,source2,source2_1
lead_1519,source1,source1_2
lead_1520,source1,source1_8
lead_1521,source1,source1_7
lead_1522,source1,source1_9
lead_1523,source1,source1_2
lead_1524,source1,source1_7
lead_1525,source1,source1_3
lead_1526,source1,source1_10
lead_1527,source1,source1_7
lead_1528,source1,source1_3
lead_1529,source5,
lead_1530,source1,source1_2
lead_1531,source5,   
lead_1532,source1,source1_3
lead_1533,source1,source1_3
lead_1534,source5,
lead_1535,source1,source1_2
lead_1536,source1,source1_2
lead_1537,source1,source1_1
lead_1538,source1,source1_1
lead_1539,source1,source1_3
lead_1540,source1,source1_2
lead_1541,source 5,
lead_1542,source5 ,
lead_1543,source1,source1_2
lead_1544,source1,source1_3
lead_1545,source1,source1_7
lead_1546,source1,source1_10
lead_1547,source1,source1_15
lead_1548,source1,source1_6
lead_1549,source1,source1_7
lead_1550,source2,source2_4
lead_1551,source1,source1_3
lead_1552,source1,source1_7
lead_1553,source3,source3_6
lead_1554,source1,source1_6
lead_1555,source1,source1_11
lead_1556,source2,source2_4
lead_1557,source1,source1_6
lead_1558,source1,source1_2
lead_1559,source1,source1_7
lead_1560,source1,source1_7
lead_1561,source1,source1_7
lead_1562,source1,source1_2
lead_1563,source5,
lead_1564,source1,source1_7
lead_1565,source1,source1_3
lead_1566,source1,source1_7
lead_1567,source1,source1_6
lead_1568,source1,source1_7
lead_1569,source1,source1_7
lead_1570,source1,source1_6
lead_1571,source1,source1_2
lead_1572,source1,source1_2
lead_1573,source1,source1_7
lead_1574,source1,source1_7
lead_1575,source1,source1_3
lead_1576,source1,source1_10
lead_1577,source1,source1_6
lead_1578,source2,source2_4
lead_1579,source1,source1_3
lead_1580,source1,source1_7
lead_1581,source2,source2_4
lead_1582,source1,source1_2
lead_1583,source1,source1_4
lead_1584,source5,
lead_1585,source1,source1_7
lead_1586,source1,source1_6
lead_1587,source1,source1_6
lead_1588,source1,source1_6
lead_1589,source1,source1_4
lead_1590,source1,source1_7
lead_1591,source1,source1_7
lead_1592,source1,source1_7
lead_1593,source1,source1_6
lead_1594,source1,source1_7
lead_1595,source5,
lead_1596,source1,source1_6
lead_1597,source1,source1_11
lead_1598,source1,source1_3
lead_1599,source1,source1_4
lead_1600,source1,source1_7
lead_1601,source1,source1_2
lead_1602,source1,source1_6
lead_1603,source1,source1_4
lead_1604,source1,source1_15
lead_1605,source1,source1_2
lead_1606,source1,source1_3
lead_1607,source5,
lead_1608,source1,source1_7
lead_1609,source1,source1_4
lead_1610,source1,source1_3
lead_1611,source1,source1_4
lead_1612,source1,source1_4
lead_1613,source5,
lead_1614,source1,source1_4
lead_1615,source2,source2_4
lead_1616,source1,source1_3
lead_1617,source 5,
lead_1618,source1,source1_2
lead_1619,source1,source1_7
lead_1620,source1,source1_6
lead_1621,source1,source1_6
lead_1622,source1,source1_7
lead_1623,source1,source1_6
lead_1624,source1,source1_35
lead_1625,source1,source1_6
lead_1626,source1,source1_3
lead_1627,source1,source1_7
lead_1628,source1,source1_4
lead_1629,source1,source1_6
lead_1630,source1,source1_6
lead_1631,source1,source1_7
lead_1632,source1,source1_4
lead_1633,source3,source3_2
lead_1634,source1,source1_7
lead_1635,source1,source1_6
lead_1636,source1,source1_4
lead_1637,source1,source1_6
lead_1638,source1,source1_4
lead_1639,source3,source3_6
lead_1640,source1,source1_6
lead_1641,source1,source1_6
lead_1642,source5,
lead_1643,source1,source1_3
lead_1644,source1,source1_2
lead_1645,source1,source1_7
lead_1646,source1,source1_3
lead_1647,source1,source1_10
lead_1648,source1,source1_4
lead_1649,source2,source2_4
lead_1650,source1,source1_6
lead_1651,source1,source1_24
lead_1652,source5,
lead_1653,source1,source1_4
lead_1654,source1,source1_6
lead_1655,source1,source1_2
