lead_id,campaign_code,lead_status,total_dial_count
lead_858,asset,Disqualified,1
lead_859,asset,Disqualified,5
lead_860,asset,Disqualified,4
lead_861,asset,Disqualified,1
lead_862,asset,Disqualified,3
lead_863,asset,Disqualified,1
lead_864,asset,Disqualified,1
lead_865,asset,Disqualified,2
lead_866,asset,Disqualified,2
lead_867,asset,Disqualified,3
lead_868,asset,Disqualified,4
lead_869,asset,Disqualified,1
lead_870,asset,Disqualified,4
lead_871,asset,Disqualified,2
lead_872,asset,Disqualified,5
lead_873,asset,Disqualified,1
lead_874,asset,Disqualified,2
lead_875,asset,Disqualified,2
lead_876,asset,Disqualified,1
lead_877,asset,Disqualified,1
lead_878,asset,Disqualified,1
lead_879,asset,Disqualified,1
lead_880,asset,Disqualified,1
lead_881,asset,Disqualified,4
lead_882,asset,Disqualified,3
lead_883,asset,Disqualified,1
lead_884,asset,Disqualified,3
lead_885,asset,Disqualified,1
lead_886,asset,Disqualified,2
lead_887,asset,Disqualified,1
lead_888,asset,Disqualified,1
lead_889,asset,Disqualified,1
lead_890,asset,Disqualified,1
lead_891,asset,Disqualified,1
lead_892,asset,Disqualified,1
lead_893,asset,Disqualified,1
lead_894,asset,Disqualified,1
lead_895,asset,Disqualified,1
lead_896,asset,Disqualified,1
lead_897,asset,Disqualified,1
lead_898,asset,Disqualified,1
lead_899,asset,Disqualified,1
lead_900,asset,Disqualified,1
lead_901,asset,Disqualified,1
lead_902,asset,Disqualified,1
lead_903,asset,Disqualified,1
lead_904,asset,Disqualified,4
lead_905,asset,Disqualified,1
lead_906,asset,Disqualified,1
lead_907,asset,Disqualified,2
lead_908,asset,Disqualified,1
lead_909,asset,Disqualified,2
lead_910,asset,Disqualified,1
lead_911,asset,Disqualified,1
lead_912,asset,Error,1
lead_913,asset,Follow up,1
lead_914,asset,Follow up,2
lead_915,asset,Follow up,2
lead_916,asset,Follow up,2
lead_917,asset,Follow up,2
lead_918,asset,Follow up,2
lead_919,asset,Follow up,2
lead_920,asset,Follow up,2
lead_921,asset,Follow up,2
lead_922,asset,Follow up,2
lead_923,asset,Follow up,2
lead_924,asset,Follow up,2
lead_925,asset,Follow up,2
lead_926,asset,Follow up,2
lead_927,asset,Follow up,2
lead_928,asset,Follow up,2
lead_929,asset,Follow up,2
lead_930,asset,Follow up,2
lead_931,asset,Follow up,2
lead_932,asset,Follow up,2
lead_933,asset,Follow up,2
lead_934,asset,Follow up,2
lead_935,asset,Follow up,2
lead_936,asset,Follow up,2
lead_937,asset,Follow up,2
lead_938,asset,Follow up,2
lead_939,asset,Follow up,2
lead_940,asset,Follow up,2
lead_941,asset,Follow up,2
lead_942,asset,Follow up,2
lead_943,asset,Follow up,2
lead_944,asset,Follow up,2
lead_945,asset,Follow up,2
lead_946,asset,Follow up,2
lead_947,asset,Follow up,2
lead_948,asset,Follow up,2
lead_949,asset,Follow up,2
lead_950,asset,Follow up,2
lead_951,asset,Follow up,2
lead_952,asset,Follow up,2
lead_953,asset,Follow up,2
lead_954,asset,Follow up,2
lead_955,asset,Follow up,1
lead_956,asset,Follow up,1
lead_957,asset,Follow up,1
lead_958,asset,Follow up,1
lead_959,asset,Follow up,1
lead_960,asset,Follow up,1
lead_961,asset,Follow up,1
lead_962,asset,Follow up,2
lead_963,asset,Follow up,1
lead_964,asset,Follow up,2
lead_965,asset,Follow up,2
lead_966,asset,Follow up,2
lead_967,asset,Follow up,1
lead_968,asset,Follow up,1
lead_969,asset,Follow up,1
lead_970,asset,Follow up,1
lead_971,asset,Follow up,2
lead_972,asset,Follow up,2
lead_973,asset,Follow up,2
lead_974,asset,Follow up,2
lead_975,asset,Follow up,2
lead_976,asset,Follow up,2
lead_977,asset,Follow up,2
lead_978,asset,Follow up,2
lead_979,asset,Follow up,2
lead_980,asset,Follow up,2
lead_981,asset,Follow up,2
lead_982,asset,Follow up,2
lead_983,asset,Follow up,2
lead_984,asset,Follow up,2
lead_985,asset,Follow up,2
lead_986,asset,Follow up,2
lead_987,asset,Follow up,2
lead_988,asset,Follow up,1
lead_989,asset,Follow up,1
lead_990,asset,Follow up,2
lead_991,asset,Follow up,2
lead_992,asset,Follow up,1
lead_993,asset,Follow up,1
lead_994,asset,Follow up,1
lead_995,asset,Follow up,1
lead_996,asset,Follow up,1
lead_997,asset,Follow up,2
lead_998,asset,Follow up,1
lead_999,asset,Follow up,1
lead_1000,asset,Follow up,1
lead_1001,asset,Follow up,1
lead_1002,asset,Follow up,2
lead_1003,asset,Follow up,2
lead_1004,asset,Follow up,2
lead_1005,asset,Follow up,2
lead_1006,asset,Follow up,2
lead_1007,asset,Follow up,2
lead_1008,asset,Follow up,2
lead_1009,asset,Follow up,2
lead_1010,asset,Follow up,1
lead_1011,asset,Follow up,2
lead_1012,asset,Follow up,1
lead_1013,asset,Follow up,2
lead_1014,asset,Follow up,1
lead_1015,asset,Follow up,1
lead_1016,asset,Follow up,1
lead_1017,asset,Follow up,1
lead_1018,asset,Follow up,1
lead_1019,asset,Follow up,2
lead_1020,asset,Follow up,1
lead_1021,asset,Follow up,1
lead_1022,asset,Follow up,1
lead_1023,asset,Follow up,1
lead_1024,asset,Follow up,1
lead_1025,asset,Follow up,1
lead_1026,asset,Follow up,1
lead_1027,asset,Follow up,1
lead_1028,asset,Follow up,1
lead_1029,asset,Follow up,1
lead_1030,asset,Follow up,2
lead_1031,asset,Follow up,2
lead_1032,asset,Follow up,2
lead_1033,asset,Follow up,2
lead_1034,asset,Follow up,2
lead_1035,asset,Follow up,2
lead_1036,asset,Follow up,2
lead_1037,asset,Follow up,2
lead_1038,asset,Follow up,2
lead_1039,asset,Follow up,2
lead_1040,asset,Follow up,2
lead_1041,asset,Follow up,2
lead_1042,asset,Follow up,2
lead_1043,asset,Follow up,2
lead_1044,asset,Follow up,2
lead_1045,asset,Follow up,2
lead_1046,asset,Follow up,2
lead_1047,asset,Follow up,2
lead_1048,asset,Follow up,2
lead_1049,asset,Follow up,2
lead_1050,asset,Follow up,2
lead_1051,asset,Follow up,2
lead_1052,asset,Follow up,2
lead_1053,asset,Follow up,2
lead_1054,asset,Follow up,2
lead_1055,asset,Follow up,2
lead_1056,asset,Follow up,2
lead_1057,asset,Follow up,2
lead_1058,asset,Follow up,2
lead_1059,asset,Follow up,2
lead_1060,asset,Follow up,2
lead_1061,asset,Follow up,2
lead_1062,asset,Follow up,2
lead_1063,asset,Follow up,2
lead_1064,asset,Follow up,2
lead_1065,asset,Follow up,1
lead_1066,asset,Follow up,2
lead_1067,asset,Follow up,4
lead_1068,asset,Follow up,3
lead_1069,asset,Follow up,7
lead_1070,asset,Follow up,2
lead_1071,asset,Follow up,7
lead_1072,asset,Follow up,7
lead_1073,asset,Follow up,2
lead_1074,asset,Follow up,2
lead_1075,asset,Follow up,9
lead_1076,asset,Follow up,2
lead_1077,asset,Follow up,2
lead_1078,asset,Follow up,3
lead_1079,asset,Follow up,9
lead_1080,asset,Follow up,2
lead_1081,asset,Follow up,9
lead_1082,asset,Follow up,8
lead_1083,asset,Follow up,4
lead_1084,asset,Follow up,2
lead_1085,asset,Follow up,2
lead_1086,asset,Follow up,4
lead_1087,asset,Follow up,9
lead_1088,asset,Follow up,2
lead_1089,asset,Follow up,3
lead_1090,asset,Follow up,6
lead_1091,asset,Follow up,4
lead_1092,asset,Follow up,4
lead_1093,asset,Follow up,4
lead_1094,asset,Follow up,3
lead_1095,asset,Follow up,2
lead_1096,asset,Follow up,4
lead_1097,asset,Follow up,8
lead_1098,asset,Follow up,2
lead_1099,asset,Follow up,7
lead_1100,asset,Follow up,7
lead_1101,asset,Follow up,2
lead_1102,asset,Follow up,9
lead_1103,asset,Follow up,2
lead_1104,asset,Follow up,1
lead_1105,asset,Follow up,1
lead_1106,asset,Follow up,1
lead_1107,asset,Follow up,1
lead_1108,asset,Follow up,1
lead_1109,asset,Follow up,1
lead_1110,asset,Follow up,1
lead_1111,asset,Follow up,1
lead_1112,asset,Follow up,1
lead_1113,asset,Follow up,1
lead_1114,asset,Follow up,1
lead_1115,asset,Follow up,1
lead_1116,asset,Follow up,1
lead_1117,asset,Follow up,4
lead_1118,asset,Follow up,2
lead_1119,asset,Follow up,4
lead_1120,asset,Follow up,1
lead_1121,asset,Follow up,2
lead_1122,asset,Follow up,2
lead_1123,asset,Follow up,1
lead_1124,asset,Follow up,4
lead_1125,asset,Follow up,1
lead_1126,asset,Follow up,1
lead_1127,asset,Follow up,1
lead_1128,asset,Follow up,1
lead_1129,asset,Follow up,1
lead_1130,asset,Follow up,1
lead_1131,asset,Follow up,2
lead_1132,asset,Follow up,1
lead_1133,asset,Follow up,1
lead_1134,asset,Follow up,1
lead_1135,asset,Follow up,1
lead_1136,asset,Follow up,1
lead_1137,asset,Follow up,1
lead_1138,asset,Follow up,4
lead_1139,asset,Follow up,2
lead_1140,asset,Follow up,2
lead_1141,asset,Follow up,2
lead_1142,asset,Follow up,2
lead_1143,asset,Follow up,2
lead_1144,asset,Follow up,2
lead_1145,asset,Follow up,2
lead_1146,asset,Follow up,2
lead_1147,asset,Follow up,2
lead_1148,asset,Follow up,2
lead_1149,asset,Follow up,2
lead_1150,asset,Follow up,2
lead_1151,asset,Follow up,2
lead_1152,asset,Follow up,2
lead_1153,asset,Follow up,2
lead_1154,asset,Follow up,2
lead_1155,asset,Follow up,2
lead_1156,asset,Follow up,2
lead_1157,asset,Follow up,1
lead_1158,asset,Follow up,1
lead_1159,asset,Follow up,1
lead_1160,asset,Follow up,1
lead_1161,asset,Follow up,1
lead_1162,asset,Follow up,1
lead_1163,asset,Follow up,1
lead_1164,asset,Follow up,1
lead_1165,asset,Follow up,1
lead_1166,asset,Follow up,1
lead_1167,asset,Follow up,9
lead_1168,asset,Follow up,1
lead_1169,asset,Follow up,1
lead_1170,asset,Follow up,2
lead_1171,asset,Follow up,1
lead_1172,asset,Follow up,2
lead_1173,asset,Follow up,2
lead_1174,asset,Follow up,2
lead_1175,asset,Follow up,2
lead_1176,asset,Follow up,2
lead_1177,asset,Follow up,2
lead_1178,asset,Follow up,2
lead_1179,asset,Follow up,8
lead_1180,asset,Follow up,2
lead_1181,asset,Follow up,2
lead_1182,asset,Follow up,2
lead_1183,asset,Follow up,4
lead_1184,asset,Follow up,1
lead_1185,asset,Follow up,2
lead_1186,asset,Follow up,4
lead_1187,asset,Follow up,4
lead_1188,asset,Follow up,9
lead_1189,asset,Follow up,4
lead_1190,asset,Follow up,8
lead_1191,asset,Follow up,3
lead_1192,asset,Follow up,2
lead_1193,asset,Follow up,2
lead_1194,asset,Follow up,9
lead_1195,asset,Follow up,2
lead_1196,asset,Follow up,2
lead_1197,asset,Follow up,2
lead_1198,asset,Follow up,2
lead_1199,asset,Follow up,2
lead_1200,asset,Follow up,2
lead_1201,asset,Follow up,2
lead_1202,asset,Follow up,2
lead_1203,asset,Follow up,2
lead_1204,asset,Follow up,2
lead_1205,asset,Follow up,2
lead_1206,asset,Follow up,2
lead_1207,asset,Follow up,2
lead_1208,asset,Follow up,2
lead_1209,asset,Follow up,2
lead_1210,asset,Follow up,2
lead_1211,asset,Follow up,2
lead_1212,asset,Follow up,2
lead_1213,asset,Follow up,2
lead_1214,asset,Follow up,2
lead_1215,asset,Follow up,2
lead_1216,asset,Follow up,2
lead_1217,asset,Follow up,2
lead_1218,asset,Follow up,2
lead_1219,asset,Follow up,2
lead_1220,asset,Follow up,2
lead_1221,asset,Follow up,2
lead_1222,asset,Follow up,2
lead_1223,asset,Follow up,2
lead_1224,asset,Follow up,2
lead_1225,asset,Follow up,2
lead_1226,asset,Follow up,2
lead_1227,asset,Follow up,2
lead_1228,asset,Follow up,2
lead_1229,asset,Follow up,2
lead_1230,asset,Follow up,2
lead_1231,asset,Follow up,2
lead_1232,asset,Follow up,2
lead_1233,asset,Follow up,2
lead_1234,asset,Follow up,2
lead_1235,asset,Follow up,2
lead_1236,asset,Follow up,2
lead_1237,asset,Follow up,2
lead_1238,asset,Follow up,2
lead_1239,asset,Follow up,2
lead_1240,asset,Follow up,2
lead_1241,asset,Follow up,2
lead_1242,asset,Follow up,2
lead_1243,asset,Follow up,2
lead_1244,asset,Follow up,2
lead_1245,asset,Follow up,2
lead_1246,asset,Follow up,2
lead_1247,asset,Follow up,2
lead_1248,asset,Follow up,2
lead_1249,asset,Follow up,2
lead_1250,asset,Follow up,2
lead_1251,asset,Follow up,2
lead_1252,asset,Follow up,2
lead_1253,asset,Follow up,2
lead_1254,asset,Follow up,2
lead_1255,asset,Follow up,2
lead_1256,asset,Follow up,2
lead_1257,asset,Follow up,2
lead_1258,asset,Follow up,2
lead_1259,asset,Follow up,2
lead_1260,asset,Follow up,2
lead_1261,asset,Follow up,2
lead_1262,asset,Follow up,2
lead_1263,asset,Follow up,2
lead_1264,asset,Follow up,2
lead_1265,asset,Follow up,2
lead_1266,asset,Follow up,2
lead_1267,asset,Follow up,2
lead_1268,asset,Follow up,2
lead_1269,asset,Follow up,2
lead_1270,asset,Follow up,2
lead_1271,asset,Follow up,2
lead_1272,asset,Follow up,2
lead_1273,asset,Follow up,2
lead_1274,asset,Follow up,2
lead_1275,asset,Follow up,2
lead_1276,asset,Follow up,2
lead_1277,asset,Follow up,2
lead_1278,asset,Follow up,2
lead_1279,asset,Follow up,2
lead_1280,asset,Follow up,2
lead_1281,asset,Follow up,2
lead_1282,asset,Follow up,2
lead_1283,asset,Follow up,2
lead_1284,asset,Follow up,2
lead_1285,asset,Follow up,2
lead_1286,asset,Follow up,2
lead_1287,asset,Follow up,2
lead_1288,asset,Follow up,2
lead_1289,asset,Follow up,2
lead_1290,asset,Follow up,2
lead_1291,asset,Follow up,2
lead_1292,asset,Follow up,2
lead_1293,asset,Follow up,2
lead_1294,asset,Follow up,2
lead_1295,asset,Follow up,2
lead_1296,asset,Follow up,2
lead_1297,asset,Follow up,2
lead_1298,asset,Follow up,2
lead_1299,asset,Follow up,2
lead_1300,asset,Follow up,2
lead_1301,asset,Follow up,2
lead_1302,asset,Follow up,2
lead_1303,asset,Follow up,2
lead_1304,asset,Follow up,2
lead_1305,asset,Follow up,2
lead_1306,asset,Follow up,2
lead_1307,asset,Follow up,2
lead_1308,asset,Follow up,2
lead_1309,asset,Follow up,2
lead_1310,asset,Follow up,2
lead_1311,asset,Follow up,2
lead_1312,asset,Follow up,2
lead_1313,asset,Follow up,2
lead_1314,asset,Follow up,2
lead_1315,asset,Follow up,2
lead_1316,asset,Follow up,2
lead_1317,asset,Follow up,2
lead_1318,asset,Follow up,2
lead_1319,asset,Follow up,2
lead_1320,asset,Follow up,2
lead_1321,asset,Follow up,2
lead_1322,asset,Follow up,2
lead_1323,asset,Follow up,2
lead_1324,asset,Follow up,2
lead_1325,asset,Follow up,2
lead_1326,asset,Follow up,2
lead_1327,asset,Follow up,2
lead_1328,asset,Follow up,2
lead_1329,asset,Follow up,2
lead_1330,asset,Follow up,2
lead_1331,asset,Follow up,2
lead_1332,asset,Follow up,2
lead_1333,asset,Follow up,2
lead_1334,asset,Follow up,2
lead_1335,asset,Follow up,2
lead_1336,asset,Follow up,2
lead_1337,asset,Follow up,2
lead_1338,asset,Follow up,2
lead_1339,asset,Follow up,2
lead_1340,asset,Follow up,2
lead_1341,asset,Follow up,2
lead_1342,asset,Follow up,2
lead_1343,asset,Follow up,2
lead_1344,asset,Follow up,2
lead_1345,asset,Follow up,2
lead_1346,asset,Follow up,2
lead_1347,asset,Follow up,2
lead_1348,asset,Follow up,2
lead_1349,asset,Follow up,2
lead_1350,asset,Follow up,2
lead_1351,asset,Follow up,2
lead_1352,asset,Follow up,1
lead_1353,asset,Follow up,1
lead_1354,asset,Follow up,2
lead_1355,asset,Follow up,2
lead_1356,asset,Follow up,2
lead_1357,asset,Follow up,2
lead_1358,asset,Follow up,2
lead_1359,asset,Follow up,2
lead_1360,asset,Follow up,2
lead_1361,asset,Follow up,2
lead_1362,asset,Follow up,2
lead_1363,asset,Follow up,2
lead_1364,asset,Follow up,2
lead_1365,asset,Follow up,2
lead_1366,asset,Follow up,2
lead_1367,asset,Follow up,2
lead_1368,asset,Follow up,2
lead_1369,asset,Follow up,2
lead_1370,asset,Follow up,2
lead_1371,asset,Follow up,2
lead_1372,asset,Follow up,2
lead_1373,asset,Follow up,2
lead_1374,asset,Follow up,2
lead_1375,asset,Follow up,2
lead_1376,asset,Follow up,2
lead_1377,asset,Follow up,2
lead_1378,asset,Follow up,2
lead_1379,asset,Follow up,2
lead_1380,asset,Follow up,2
lead_1381,asset,Follow up,2
lead_1382,asset,Follow up,2
lead_1383,asset,Follow up,2
lead_1384,asset,Follow up,2
lead_1385,asset,Follow up,2
lead_1386,asset,Follow up,2
lead_1387,asset,Follow up,2
lead_1388,asset,Follow up,2
lead_1389,asset,Follow up,2
lead_1390,asset,Follow up,2
lead_1391,asset,Follow up,2
lead_1392,asset,Follow up,2
lead_1393,asset,Follow up,2
lead_1394,asset,Follow up,2
lead_1395,asset,Follow up,2
lead_1396,asset,Follow up,2
lead_1397,asset,Follow up,2
lead_1398,asset,Follow up,2
lead_1399,asset,Follow up,2
lead_1400,asset,Follow up,2
lead_1401,asset,Follow up,2
lead_1402,asset,Follow up,2
lead_1403,asset,Follow up,2
lead_1404,asset,Follow up,2
lead_1405,asset,Follow up,2
lead_1406,asset,Follow up,2
lead_1407,asset,Follow up,2
lead_1408,asset,Follow up,2
lead_1409,asset,Follow up,2
lead_1410,asset,Follow up,2
lead_1411,asset,Follow up,2
lead_1412,asset,Follow up,2
lead_1413,asset,Follow up,2
lead_1414,asset,Follow up,2
lead_1415,asset,Follow up,2
lead_1416,asset,Follow up,2
lead_1417,asset,Follow up,2
lead_1418,asset,Follow up,2
lead_1419,asset,Follow up,2
lead_1420,asset,Follow up,2
lead_1421,asset,Follow up,2
lead_1422,asset,Follow up,2
lead_1423,asset,Follow up,2
lead_1424,asset,Follow up,2
lead_1425,asset,Follow up,2
lead_1426,asset,Follow up,2
lead_1427,asset,Follow up,2
lead_1428,asset,Follow up,2
lead_1429,asset,Follow up,2
lead_1430,asset,Follow up,2
lead_1431,asset,Follow up,2
lead_1432,asset,Follow up,2
lead_1433,asset,Follow up,2
lead_1434,asset,Follow up,2
lead_1435,asset,Follow up,2
lead_1436,asset,Follow up,2
lead_1437,asset,Follow up,2
lead_1438,asset,Follow up,2
lead_1439,asset,Follow up,2
lead_1440,asset,Follow up,2
lead_1441,asset,Follow up,2
lead_1442,asset,Follow up,2
lead_1443,asset,Follow up,2
lead_1444,asset,Follow up,2
lead_1445,asset,Follow up,2
lead_1446,asset,Follow up,2
lead_1447,asset,Follow up,2
lead_1448,asset,Follow up,2
lead_1449,asset,Follow up,2
lead_1450,asset,Follow up,2
lead_1451,asset,Follow up,2
lead_1452,asset,Follow up,2
lead_1453,asset,Follow up,2
lead_1454,asset,Follow up,2
lead_1455,asset,Follow up,2
lead_1456,asset,Follow up,2
lead_1457,asset,Follow up,2
lead_1458,asset,Follow up,2
lead_1459,asset,Follow up,2
lead_1460,asset,Follow up,2
lead_1461,asset,Follow up,2
lead_1462,asset,Follow up,2
lead_1463,asset,Follow up,2
lead_1464,asset,Follow up,2
lead_1465,asset,Follow up,2
lead_1466,asset,Follow up,2
lead_1467,asset,Follow up,2
lead_1468,asset,Follow up,2
lead_1469,asset,Follow up,2
lead_1470,asset,Follow up,2
lead_1471,asset,Follow up,2
